month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,Postal,Latitude,Longitude,District
2018-07,SENGKANG,4 ROOM,178D,RIVERVALE CRES,07 TO 09,93.0,Model A,2015,95 years 08 months,370000.0,544178,1.38904079413305,103.91071884624,19
2018-07,SENGKANG,4 ROOM,178D,RIVERVALE CRES,13 TO 15,93.0,Model A,2015,95 years 08 months,370000.0,544178,1.38904079413305,103.91071884624,19
2018-07,SENGKANG,4 ROOM,403C,FERNVALE LANE,07 TO 09,94.0,Premium Apartment,2004,84 years 11 months,372888.0,793403,1.38831848133702,103.87293569738,28
2018-07,SENGKANG,4 ROOM,180C,RIVERVALE CRES,04 TO 06,93.0,Model A,2015,95 years 09 months,375000.0,543180,1.38949150176116,103.90966042653,19
2018-07,SENGKANG,4 ROOM,180C,RIVERVALE CRES,13 TO 15,93.0,Model A,2015,95 years 08 months,375000.0,543180,1.38949150176116,103.90966042653,19
2018-07,SENGKANG,4 ROOM,439A,SENGKANG WEST AVE,10 TO 12,94.0,Model A,2011,91 years 07 months,375000.0,791439,1.39187523087505,103.877855405656,28
2018-07,SENGKANG,4 ROOM,180C,RIVERVALE CRES,07 TO 09,93.0,Model A,2015,95 years 08 months,380000.0,543180,1.38949150176116,103.90966042653,19
2018-07,SENGKANG,5 ROOM,255,COMPASSVALE RD,07 TO 09,116.0,Improved,2000,81 years 01 month,488000.0,540255,1.39431736139144,103.899208210781,19
2018-07,SENGKANG,4 ROOM,119A,RIVERVALE DR,13 TO 15,102.0,Premium Apartment,2001,81 years 09 months,380000.0,541119,1.38417530549894,103.903383602884,19
2018-07,SENGKANG,4 ROOM,450A,SENGKANG WEST WAY,01 TO 03,92.0,Model A,2014,95 years 01 month,380000.0,791450,1.39446814841577,103.873506723327,28
2018-07,SENGKANG,4 ROOM,436D,FERNVALE RD,01 TO 03,96.0,Model A,2010,90 years 08 months,382500.0,794436,1.3921787440658,103.876627568951,28
2018-07,SENGKANG,4 ROOM,319B,ANCHORVALE DR,13 TO 15,90.0,Model A,2002,83 years 02 months,383000.0,542319,1.39139722657163,103.890466407379,19
2018-07,SENGKANG,4 ROOM,114,RIVERVALE WALK,04 TO 06,103.0,Model A,1998,79 years 04 months,384000.0,540114,1.38409456683002,103.901075631499,19
2018-07,SENGKANG,4 ROOM,445A,FERNVALE RD,04 TO 06,94.0,Model A,2012,93 years 05 months,385000.0,791445,1.39222013843694,103.874409781406,28
2018-07,SENGKANG,4 ROOM,150,RIVERVALE CRES,13 TO 15,90.0,Model A,2005,86 years 06 months,385000.0,540150,1.392354298139,103.906260569671,19
2018-07,SENGKANG,4 ROOM,403B,FERNVALE LANE,13 TO 15,93.0,Premium Apartment,2004,84 years 09 months,386000.0,792403,1.38879143490193,103.872979832028,28
2018-07,SENGKANG,4 ROOM,410A,FERNVALE RD,04 TO 06,95.0,Premium Apartment,2012,93 years 05 months,386000.0,791410,1.39005269523174,103.875940509386,28
2018-07,SENGKANG,4 ROOM,430A,FERNVALE LINK,01 TO 03,92.0,Model A,2015,95 years 10 months,388000.0,791430,1.39387016239186,103.878517201425,28
2018-07,SENGKANG,4 ROOM,439C,SENGKANG WEST AVE,04 TO 06,94.0,Model A,2011,91 years 07 months,388000.0,793439,1.39221691150855,103.878650536649,28
2018-07,SENGKANG,4 ROOM,319B,ANCHORVALE DR,07 TO 09,90.0,Model A,2002,83 years 01 month,390000.0,542319,1.39139722657163,103.890466407379,19
2018-07,SENGKANG,4 ROOM,209A,COMPASSVALE LANE,07 TO 09,92.0,Model A,2011,92 years 04 months,390000.0,541209,1.38359765453194,103.898502660861,19
2018-07,SENGKANG,4 ROOM,413A,FERNVALE LINK,16 TO 18,95.0,Premium Apartment,2004,84 years 08 months,390000.0,791413,1.38930680618338,103.878729319261,28
2018-07,SENGKANG,4 ROOM,446B,JLN KAYU,10 TO 12,93.0,Model A,2013,94 years 05 months,390000.0,792446,1.3917668903484,103.873322981775,28
2018-07,SENGKANG,4 ROOM,178A,RIVERVALE CRES,16 TO 18,93.0,Model A,2015,95 years 08 months,390000.0,541178,1.3889732362803,103.909651594176,19
2018-07,SENGKANG,4 ROOM,178D,RIVERVALE CRES,13 TO 15,93.0,Model A,2015,95 years 09 months,390000.0,544178,1.38904079413305,103.91071884624,19
2018-07,SENGKANG,4 ROOM,178D,RIVERVALE CRES,16 TO 18,93.0,Model A,2015,95 years 08 months,394000.0,544178,1.38904079413305,103.91071884624,19
2018-07,SENGKANG,4 ROOM,320D,ANCHORVALE DR,04 TO 06,90.0,Model A,2002,83 years 03 months,398000.0,544320,1.3909522124166,103.891815990371,19
2018-07,SENGKANG,4 ROOM,435A,FERNVALE RD,19 TO 21,94.0,Premium Apartment,2013,94 years,398000.0,791435,1.39339897949587,103.876290547918,28
2018-07,SENGKANG,4 ROOM,324A,SENGKANG EAST WAY,10 TO 12,85.0,Model A2,2003,83 years 08 months,400000.0,541324,1.39346660109152,103.892056931811,19
2018-07,SENGKANG,4 ROOM,432B,SENGKANG WEST WAY,16 TO 18,93.0,Model A,2014,95 years 03 months,400000.0,792432,1.39397232900968,103.877135274753,28
2018-07,SENGKANG,4 ROOM,409B,FERNVALE RD,13 TO 15,95.0,Premium Apartment,2004,85 years 05 months,408000.0,792409,1.38949816122418,103.877011997742,28
2018-07,SENGKANG,4 ROOM,410B,FERNVALE RD,07 TO 09,95.0,Premium Apartment,2012,93 years 04 months,408000.0,792410,1.38978938889476,103.876096713603,28
2018-07,SENGKANG,4 ROOM,324A,SENGKANG EAST WAY,10 TO 12,87.0,Model A2,2003,83 years 09 months,410000.0,541324,1.39346660109152,103.892056931811,19
2018-07,SENGKANG,4 ROOM,322A,ANCHORVALE DR,10 TO 12,85.0,Model A2,2002,82 years 11 months,410000.0,541322,1.39152119923122,103.892313717113,19
2018-07,SENGKANG,4 ROOM,410B,FERNVALE RD,19 TO 21,96.0,Premium Apartment,2012,93 years 04 months,412000.0,792410,1.38978938889476,103.876096713603,28
2018-07,SENGKANG,4 ROOM,435A,FERNVALE RD,13 TO 15,94.0,Premium Apartment,2013,94 years,415000.0,791435,1.39339897949587,103.876290547918,28
2018-07,SENGKANG,4 ROOM,438B,SENGKANG WEST AVE,16 TO 18,94.0,Model A,2011,91 years 08 months,415000.0,792438,1.39274518333866,103.877720031685,28
2018-07,SENGKANG,4 ROOM,450A,SENGKANG WEST WAY,01 TO 03,92.0,Model A,2014,95 years 01 month,415000.0,791450,1.39446814841577,103.873506723327,28
2018-07,SENGKANG,4 ROOM,411B,FERNVALE RD,10 TO 12,95.0,Premium Apartment,2012,93 years 04 months,418000.0,792411,1.39016261835765,103.877056202025,28
2018-07,SENGKANG,4 ROOM,443C,FERNVALE RD,10 TO 12,94.0,Model A,2012,93 years 04 months,418000.0,793443,1.39121766005235,103.873553181742,28
2018-07,SENGKANG,4 ROOM,447B,JLN KAYU,22 TO 24,94.0,Model A,2013,94 years 04 months,418000.0,792447,1.39246632922429,103.873207670352,28
2018-07,SENGKANG,4 ROOM,432B,SENGKANG WEST WAY,07 TO 09,93.0,Model A,2014,95 years 04 months,420000.0,792432,1.39397232900968,103.877135274753,28
2018-07,SENGKANG,4 ROOM,435C,FERNVALE RD,13 TO 15,94.0,Premium Apartment,2013,93 years 11 months,420800.0,793435,1.39359978788204,103.876912987517,28
2018-07,SENGKANG,4 ROOM,430C,FERNVALE LINK,19 TO 21,92.0,Model A,2015,95 years 10 months,423000.0,793430,1.39458976282864,103.878281439779,28
2018-07,SENGKANG,4 ROOM,410B,FERNVALE RD,16 TO 18,95.0,Premium Apartment,2012,93 years 05 months,425000.0,792410,1.38978938889476,103.876096713603,28
2018-07,SENGKANG,4 ROOM,438A,SENGKANG WEST AVE,16 TO 18,94.0,Model A,2011,91 years 07 months,425000.0,791438,1.39274604000734,103.877421746156,28
2018-07,SENGKANG,4 ROOM,434B,FERNVALE RD,10 TO 12,94.0,Premium Apartment,2013,93 years 11 months,428000.0,792434,1.39460960429021,103.876585517065,28
2018-07,SENGKANG,4 ROOM,446C,JLN KAYU,16 TO 18,93.0,Model A,2013,94 years 04 months,428000.0,793446,1.39228448797032,103.873579578496,28
2018-07,SENGKANG,4 ROOM,434B,FERNVALE RD,07 TO 09,94.0,Premium Apartment,2013,94 years,428000.0,792434,1.39460960429021,103.876585517065,28
2018-07,SENGKANG,4 ROOM,430B,FERNVALE LINK,19 TO 21,92.0,Model A,2015,95 years 11 months,430000.0,792430,1.39390769406304,103.8782232872,28
2018-07,SENGKANG,4 ROOM,430C,FERNVALE LINK,16 TO 18,92.0,Model A,2015,95 years 11 months,430000.0,793430,1.39458976282864,103.878281439779,28
2018-07,SENGKANG,4 ROOM,430D,FERNVALE LINK,19 TO 21,92.0,Model A,2015,95 years 10 months,430000.0,794430,1.3948267807044,103.878003319945,28
2018-07,SENGKANG,4 ROOM,433B,SENGKANG WEST WAY,10 TO 12,93.0,Model A,2014,95 years 03 months,430000.0,792433,1.39388894272879,103.877494624525,28
2018-07,SENGKANG,4 ROOM,434B,FERNVALE RD,10 TO 12,94.0,Premium Apartment,2013,94 years,438000.0,792434,1.39460960429021,103.876585517065,28
2018-07,SENGKANG,4 ROOM,211A,COMPASSVALE LANE,10 TO 12,93.0,Model A,2013,93 years 08 months,440000.0,541211,1.38465568677053,103.899257415602,19
2018-07,SENGKANG,4 ROOM,430D,FERNVALE LINK,19 TO 21,92.0,Model A,2015,95 years 11 months,440000.0,794430,1.3948267807044,103.878003319945,28
2018-07,SENGKANG,4 ROOM,211B,COMPASSVALE LANE,13 TO 15,95.0,Model A,2013,93 years 07 months,445000.0,542211,1.38508719120599,103.898737047703,19
2018-07,SENGKANG,4 ROOM,432B,SENGKANG WEST WAY,25 TO 27,93.0,Model A,2014,95 years 03 months,448000.0,792432,1.39397232900968,103.877135274753,28
2018-07,SENGKANG,4 ROOM,432B,SENGKANG WEST WAY,22 TO 24,93.0,Model A,2014,95 years 03 months,450000.0,792432,1.39397232900968,103.877135274753,28
2018-07,SENGKANG,4 ROOM,446B,JLN KAYU,25 TO 27,93.0,Model A,2013,94 years 05 months,453000.0,792446,1.3917668903484,103.873322981775,28
2018-07,SENGKANG,4 ROOM,212B,COMPASSVALE DR,10 TO 12,95.0,Premium Apartment,2012,93 years 03 months,455000.0,542212,1.38618514540465,103.900551157406,19
2018-07,SENGKANG,4 ROOM,448A,SENGKANG WEST WAY,13 TO 15,92.0,Model A,2014,95 years 01 month,460000.0,791448,1.39293649855269,103.87299848136,28
2018-07,SENGKANG,4 ROOM,267A,COMPASSVALE LINK,13 TO 15,91.0,Premium Apartment,2006,86 years 07 months,478000.0,541267,1.38295233185929,103.897862620782,19
2018-07,SENGKANG,4 ROOM,264F,COMPASSVALE BOW,16 TO 18,92.0,Premium Apartment,2008,89 years 02 months,500000.0,540264,1.38172125180474,103.895197996712,19
2018-07,SENGKANG,4 ROOM,277C,COMPASSVALE LINK,04 TO 06,90.0,Premium Apartment,2009,89 years 11 months,525000.0,543277,1.38233698966981,103.893607838756,19
2018-07,SENGKANG,4 ROOM,273C,COMPASSVALE LINK,07 TO 09,90.0,Premium Apartment,2009,90 years 01 month,535000.0,543273,1.38460679116838,103.894501889915,19
2018-07,SENGKANG,4 ROOM,271C,SENGKANG CTRL,13 TO 15,93.0,Premium Apartment,2010,90 years 10 months,540000.0,543271,1.38501243481986,103.89441489532,19
2018-07,SENGKANG,4 ROOM,277A,COMPASSVALE LINK,07 TO 09,90.0,Premium Apartment,2009,90 years,543888.0,541277,1.38186369165368,103.894481478264,19
2018-07,SENGKANG,4 ROOM,273D,COMPASSVALE LINK,10 TO 12,90.0,Premium Apartment,2009,90 years 01 month,555000.0,544273,1.38414098951186,103.894443272414,19
2018-07,SENGKANG,4 ROOM,277D,COMPASSVALE LINK,10 TO 12,90.0,Premium Apartment,2009,90 years,567000.0,544277,1.38183345894478,103.893909396228,19
2018-07,SENGKANG,5 ROOM,121D,SENGKANG EAST WAY,01 TO 03,109.0,Improved,2000,81 years 02 months,355000.0,544121,1.38579521121651,103.905413958592,19
2018-07,SENGKANG,5 ROOM,296B,COMPASSVALE CRES,04 TO 06,110.0,Improved,2002,82 years 06 months,360000.0,542296,1.3976389016057,103.899287408404,19
2018-07,SENGKANG,5 ROOM,157A,RIVERVALE CRES,04 TO 06,112.0,Premium Apartment,2003,84 years 04 months,375000.0,541157,1.38785512397153,103.908392900982,19
2018-07,SENGKANG,5 ROOM,157B,RIVERVALE CRES,04 TO 06,110.0,Premium Apartment,2003,84 years 03 months,380000.0,542157,1.38763106364664,103.908232918823,19
2018-07,SENGKANG,5 ROOM,188C,RIVERVALE DR,13 TO 15,115.0,Improved,2000,81 years 02 months,385000.0,543188,1.39522162663414,103.904808624541,19
2018-07,SENGKANG,5 ROOM,305B,ANCHORVALE LINK,01 TO 03,110.0,Improved,2001,82 years 05 months,388000.0,542305,1.3891951454752,103.888598523836,19
2018-07,SENGKANG,5 ROOM,311B,ANCHORVALE LANE,07 TO 09,112.0,Premium Apartment,2002,83 years 02 months,392000.0,542311,1.39125198410932,103.884325036239,19
2018-07,SENGKANG,5 ROOM,307D,ANCHORVALE RD,07 TO 09,110.0,Improved,2001,82 years 04 months,392000.0,544307,1.39029890072186,103.886489261901,19
2018-07,SENGKANG,5 ROOM,308A,ANCHORVALE RD,04 TO 06,110.0,Improved,2002,82 years 08 months,395000.0,541308,1.38989490574426,103.885920239987,19
2018-07,SENGKANG,5 ROOM,197,RIVERVALE DR,01 TO 03,110.0,Improved,2001,81 years 10 months,395000.0,540197,1.39260720460019,103.903563470108,19
2018-07,SENGKANG,5 ROOM,122A,SENGKANG EAST WAY,13 TO 15,110.0,Improved,2000,81 years 03 months,395000.0,541122,1.38661451456829,103.906024040147,19
2018-07,SENGKANG,5 ROOM,308A,ANCHORVALE RD,10 TO 12,110.0,Improved,2002,82 years 08 months,399999.0,541308,1.38989490574426,103.885920239987,19
2018-07,SENGKANG,5 ROOM,190A,RIVERVALE DR,01 TO 03,114.0,Improved,2000,80 years 11 months,400000.0,541190,1.39508286035406,103.902774420891,19
2018-07,SENGKANG,5 ROOM,308C,ANCHORVALE RD,10 TO 12,110.0,Improved,2002,82 years 07 months,405000.0,543308,1.3892274723179,103.886844686117,19
2018-07,SENGKANG,5 ROOM,116A,RIVERVALE DR,07 TO 09,115.0,Improved,2000,81 years,405000.0,541116,1.38246038039285,103.902238681998,19
2018-07,SENGKANG,5 ROOM,119B,RIVERVALE DR,04 TO 06,121.0,Premium Apartment,2001,81 years 08 months,405000.0,542119,1.38436210947006,103.902965031077,19
2018-07,SENGKANG,5 ROOM,121C,SENGKANG EAST WAY,04 TO 06,110.0,Improved,2000,81 years 02 months,405000.0,543121,1.38629426559838,103.905380700368,19
2018-07,SENGKANG,5 ROOM,407A,FERNVALE RD,04 TO 06,110.0,Premium Apartment,2005,85 years 06 months,408000.0,791407,1.38826853302736,103.875272052202,28
2018-07,SENGKANG,5 ROOM,295A,COMPASSVALE CRES,13 TO 15,110.0,Improved,2002,82 years 08 months,410000.0,541295,1.39827117432616,103.899278132144,19
2018-07,SENGKANG,5 ROOM,186A,RIVERVALE DR,10 TO 12,110.0,Improved,2001,81 years 07 months,410000.0,541186,1.39300977764145,103.905649478832,19
2018-07,SENGKANG,5 ROOM,310B,ANCHORVALE RD,10 TO 12,111.0,Premium Apartment,2003,83 years 06 months,413000.0,542310,1.39090460679765,103.884682862492,19
2018-07,SENGKANG,5 ROOM,291D,COMPASSVALE ST,13 TO 15,110.0,Improved,2001,82 years 02 months,418000.0,544291,1.39680336272166,103.898497262093,19
2018-07,SENGKANG,5 ROOM,155,RIVERVALE CRES,10 TO 12,110.0,Improved,2005,86 years 05 months,420000.0,540155,1.3906986624878,103.907208774203,19
2018-07,SENGKANG,5 ROOM,132,RIVERVALE ST,13 TO 15,122.0,Improved,1999,79 years 09 months,420000.0,540132,1.39002903680073,103.903517302026,19
2018-07,SENGKANG,5 ROOM,305B,ANCHORVALE LINK,07 TO 09,110.0,Improved,2001,82 years 06 months,420888.0,542305,1.3891951454752,103.888598523836,19
2018-07,SENGKANG,5 ROOM,310A,ANCHORVALE RD,13 TO 15,111.0,Premium Apartment,2003,83 years 06 months,425000.0,541310,1.3909053148199,103.885024959643,19
2018-07,SENGKANG,5 ROOM,317B,ANCHORVALE RD,04 TO 06,110.0,Premium Apartment,2003,83 years 11 months,425000.0,542317,1.39386232204759,103.888540263546,19
2018-07,SENGKANG,5 ROOM,104,RIVERVALE WALK,07 TO 09,122.0,Improved,1999,79 years 08 months,426888.0,540104,1.38262745864985,103.900929877213,19
2018-07,SENGKANG,5 ROOM,313C,ANCHORVALE RD,04 TO 06,110.0,Premium Apartment,2003,83 years 11 months,428000.0,543313,1.39183903140814,103.887995878385,19
2018-07,SENGKANG,5 ROOM,305D,ANCHORVALE LINK,10 TO 12,110.0,Improved,2002,82 years 07 months,428888.0,544305,1.38903342950987,103.887299862674,19
2018-07,SENGKANG,5 ROOM,404B,FERNVALE LANE,10 TO 12,112.0,Premium Apartment,2004,84 years 11 months,430000.0,792404,1.38829654333715,103.873546044227,28
2018-07,SENGKANG,5 ROOM,157C,RIVERVALE CRES,10 TO 12,112.0,Premium Apartment,2003,84 years 04 months,435000.0,543157,1.38775850187872,103.907729091751,19
2018-07,SENGKANG,5 ROOM,121B,RIVERVALE DR,13 TO 15,110.0,Improved,2000,81 years 01 month,435000.0,542121,1.38635282133169,103.904834771688,19
2018-07,SENGKANG,5 ROOM,257A,COMPASSVALE RD,04 TO 06,110.0,Improved,2000,81 years 06 months,438000.0,541257,1.39238628777894,103.897647795086,19
2018-07,SENGKANG,5 ROOM,291B,COMPASSVALE ST,13 TO 15,110.0,Improved,2002,82 years 06 months,440888.0,542291,1.39582487078481,103.898497580022,19
2018-07,SENGKANG,5 ROOM,317A,ANCHORVALE RD,07 TO 09,111.0,Premium Apartment,2003,83 years 11 months,445000.0,541317,1.39392639161049,103.887958194183,19
2018-07,SENGKANG,5 ROOM,207C,COMPASSVALE LANE,13 TO 15,110.0,Improved,2005,85 years 07 months,445000.0,544207,1.38464244032973,103.897952220161,19
2018-07,SENGKANG,5 ROOM,200B,SENGKANG EAST RD,04 TO 06,110.0,Improved,2001,81 years 10 months,445000.0,542200,1.3870653779354,103.892735553222,19
2018-07,SENGKANG,5 ROOM,298B,COMPASSVALE ST,07 TO 09,113.0,Premium Apartment,2001,82 years 01 month,449000.0,542298,1.39552167463018,103.902214028744,19
2018-07,SENGKANG,5 ROOM,236,COMPASSVALE WALK,01 TO 03,123.0,Improved,1999,80 years,450000.0,540236,1.3904871662738,103.899438527283,19
2018-07,SENGKANG,5 ROOM,403C,FERNVALE LANE,19 TO 21,111.0,Premium Apartment,2004,84 years 10 months,450000.0,793403,1.38831848133702,103.87293569738,28
2018-07,SENGKANG,5 ROOM,197,RIVERVALE DR,07 TO 09,111.0,Improved,2001,81 years 10 months,455000.0,540197,1.39260720460019,103.903563470108,19
2018-07,SENGKANG,5 ROOM,206D,COMPASSVALE LANE,10 TO 12,122.0,Improved,1999,80 years 02 months,457888.0,544206,1.38696771906197,103.897260059685,19
2018-07,SENGKANG,5 ROOM,227D,COMPASSVALE DR,10 TO 12,115.0,Improved,2000,80 years 08 months,460000.0,544227,1.38696491631064,103.90141541498,19
2018-07,SENGKANG,5 ROOM,408A,FERNVALE RD,10 TO 12,115.0,Premium Apartment,2004,85 years 05 months,460000.0,791408,1.38876434017521,103.876211939865,28
2018-07,SENGKANG,5 ROOM,227A,COMPASSVALE DR,04 TO 06,122.0,Improved,1999,80 years 06 months,465000.0,541227,1.38704469838429,103.900358656438,19
2018-07,SENGKANG,5 ROOM,233,COMPASSVALE WALK,10 TO 12,123.0,Improved,1999,80 years,465000.0,540233,1.38994081535227,103.900721365137,19
2018-07,SENGKANG,5 ROOM,157C,RIVERVALE CRES,16 TO 18,109.0,Premium Apartment,2003,84 years 03 months,468000.0,543157,1.38775850187872,103.907729091751,19
2018-07,SENGKANG,5 ROOM,204B,COMPASSVALE DR,07 TO 09,110.0,Improved,2001,81 years 07 months,470000.0,542204,1.38713574190991,103.894448611174,19
2018-07,SENGKANG,5 ROOM,321C,ANCHORVALE DR,10 TO 12,110.0,Improved,2002,83 years 03 months,475000.0,543321,1.39058578077811,103.891617324,19
2018-07,SENGKANG,5 ROOM,228C,COMPASSVALE WALK,13 TO 15,121.0,Improved,2000,80 years 08 months,475000.0,543228,1.38773170405615,103.900634316251,19
2018-07,SENGKANG,5 ROOM,404B,FERNVALE LANE,22 TO 24,114.0,Premium Apartment,2004,84 years 11 months,475000.0,792404,1.38829654333715,103.873546044227,28
2018-07,SENGKANG,5 ROOM,261A,SENGKANG EAST WAY,04 TO 06,110.0,Improved,2000,81 years 04 months,475000.0,541261,1.3940974696348,103.894421846636,19
2018-07,SENGKANG,5 ROOM,321A,ANCHORVALE DR,07 TO 09,110.0,Improved,2002,83 years 03 months,485000.0,541321,1.39000777515024,103.892034090131,19
2018-07,SENGKANG,5 ROOM,430D,FERNVALE LINK,04 TO 06,112.0,Improved,2015,95 years 10 months,488000.0,794430,1.3948267807044,103.878003319945,28
2018-07,SENGKANG,5 ROOM,321A,ANCHORVALE DR,13 TO 15,110.0,Improved,2002,83 years 04 months,500000.0,541321,1.39000777515024,103.892034090131,19
2018-07,SENGKANG,5 ROOM,409A,FERNVALE RD,22 TO 24,115.0,Premium Apartment,2004,85 years 06 months,500000.0,791409,1.38906494156565,103.877151925492,28
2018-07,SENGKANG,5 ROOM,323A,SENGKANG EAST WAY,07 TO 09,110.0,Improved,2003,83 years 08 months,502000.0,541323,1.39271007825759,103.892999544688,19
2018-07,SENGKANG,5 ROOM,325B,SENGKANG EAST WAY,10 TO 12,110.0,Improved,2003,83 years 09 months,509000.0,542325,1.39290849064575,103.890675455376,19
2018-07,SENGKANG,5 ROOM,430D,FERNVALE LINK,10 TO 12,112.0,Improved,2015,95 years 11 months,520000.0,794430,1.3948267807044,103.878003319945,28
2018-07,SENGKANG,5 ROOM,430D,FERNVALE LINK,13 TO 15,112.0,Improved,2015,95 years 11 months,525000.0,794430,1.3948267807044,103.878003319945,28
2018-07,SENGKANG,5 ROOM,430D,FERNVALE LINK,13 TO 15,112.0,Improved,2015,95 years 10 months,538000.0,794430,1.3948267807044,103.878003319945,28
2018-07,SENGKANG,5 ROOM,430D,FERNVALE LINK,13 TO 15,112.0,Improved,2015,95 years 11 months,540000.0,794430,1.3948267807044,103.878003319945,28
2018-07,SENGKANG,5 ROOM,261B,SENGKANG EAST WAY,07 TO 09,110.0,Improved,2000,81 years 03 months,541888.0,542261,1.39349432451651,103.894408242074,19
2018-07,SENGKANG,5 ROOM,212B,COMPASSVALE DR,13 TO 15,120.0,Premium Apartment,2012,93 years 04 months,545000.0,542212,1.38618514540465,103.900551157406,19
2018-07,SENGKANG,5 ROOM,269C,COMPASSVALE LINK,13 TO 15,111.0,Premium Apartment,2006,86 years 07 months,545000.0,543269,1.38351198345381,103.896373988918,19
2018-07,SENGKANG,5 ROOM,433B,SENGKANG WEST WAY,19 TO 21,113.0,Improved,2014,95 years 03 months,550000.0,792433,1.39388894272879,103.877494624525,28
2018-07,SENGKANG,5 ROOM,430D,FERNVALE LINK,19 TO 21,115.0,Improved,2015,95 years 11 months,552000.0,794430,1.3948267807044,103.878003319945,28
2018-07,SENGKANG,5 ROOM,433B,SENGKANG WEST WAY,10 TO 12,113.0,Improved,2014,95 years 03 months,565000.0,792433,1.39388894272879,103.877494624525,28
2018-07,SENGKANG,5 ROOM,430D,FERNVALE LINK,19 TO 21,115.0,Improved,2015,95 years 10 months,590000.0,794430,1.3948267807044,103.878003319945,28
2018-07,SENGKANG,5 ROOM,435C,FERNVALE RD,22 TO 24,113.0,Premium Apartment,2013,93 years 11 months,600000.0,793435,1.39359978788204,103.876912987517,28
2018-07,SENGKANG,EXECUTIVE,312A,ANCHORVALE LANE,04 TO 06,128.0,Premium Apartment,2002,83 years 05 months,465000.0,541312,1.39173374169872,103.885155624264,19
2018-07,SENGKANG,EXECUTIVE,299A,COMPASSVALE ST,04 TO 06,134.0,Premium Apartment,2001,82 years 01 month,470000.0,541299,1.39624131422154,103.902632812388,19
2018-07,SENGKANG,EXECUTIVE,122B,SENGKANG EAST WAY,04 TO 06,131.0,Apartment,2000,81 years 01 month,495000.0,542122,1.38716489802466,103.906534426334,19
2018-07,SENGKANG,EXECUTIVE,310A,ANCHORVALE RD,07 TO 09,130.0,Premium Apartment,2003,83 years 06 months,500000.0,541310,1.3909053148199,103.885024959643,19
2018-07,SENGKANG,EXECUTIVE,189B,RIVERVALE DR,13 TO 15,131.0,Apartment,2000,81 years 01 month,502000.0,542189,1.3957956866724,103.903630293443,19
2018-07,SENGKANG,EXECUTIVE,189B,RIVERVALE DR,13 TO 15,131.0,Apartment,2000,81 years,515000.0,542189,1.3957956866724,103.903630293443,19
2018-07,SENGKANG,EXECUTIVE,306B,ANCHORVALE LINK,13 TO 15,125.0,Apartment,2001,82 years 06 months,528000.0,542306,1.38967246123379,103.888614222807,19
2018-07,SENGKANG,EXECUTIVE,189C,RIVERVALE DR,16 TO 18,131.0,Apartment,2000,81 years 01 month,530000.0,543189,1.39540188419358,103.903397561036,19
2018-07,SENGKANG,EXECUTIVE,310A,ANCHORVALE RD,10 TO 12,128.0,Premium Apartment,2003,83 years 07 months,543000.0,541310,1.3909053148199,103.885024959643,19
2018-07,SENGKANG,EXECUTIVE,306B,ANCHORVALE LINK,13 TO 15,125.0,Apartment,2001,82 years 05 months,545000.0,542306,1.38967246123379,103.888614222807,19
2018-07,SENGKANG,EXECUTIVE,103,RIVERVALE WALK,07 TO 09,142.0,Apartment,1999,79 years 09 months,548000.0,540103,1.38291146712108,103.901208583313,19
2018-07,SENGKANG,EXECUTIVE,302D,ANCHORVALE LINK,07 TO 09,130.0,Apartment,2001,82 years 04 months,550000.0,544302,1.3882037089642,103.889719168414,19
2018-07,SENGKANG,EXECUTIVE,307B,ANCHORVALE RD,13 TO 15,125.0,Apartment,2001,82 years 05 months,550000.0,542307,1.38954465344023,103.887443517634,19
2018-07,SENGKANG,EXECUTIVE,315C,ANCHORVALE RD,10 TO 12,125.0,Premium Apartment,2003,83 years 11 months,555000.0,543315,1.39234414519167,103.888049808731,19
2018-07,SENGKANG,EXECUTIVE,297B,COMPASSVALE ST,10 TO 12,134.0,Premium Apartment,2001,82 years 02 months,568000.0,542297,1.39473706267062,103.900964937802,19
2018-07,SENGKANG,EXECUTIVE,102,RIVERVALE WALK,10 TO 12,142.0,Maisonette,1999,79 years 09 months,568000.0,540102,1.38180761026047,103.900893229708,19
2018-07,SENGKANG,EXECUTIVE,135,RIVERVALE ST,01 TO 03,140.0,Apartment,1998,79 years 06 months,570000.0,540135,1.38814105144964,103.905022041583,19
2018-07,SENGKANG,EXECUTIVE,202A,COMPASSVALE DR,13 TO 15,130.0,Apartment,2001,82 years,600000.0,541202,1.38835985228693,103.893143243824,19
2018-07,SENGKANG,EXECUTIVE,262C,COMPASSVALE ST,04 TO 06,130.0,Apartment,2001,81 years 09 months,606000.0,543262,1.3945703423105,103.895105269913,19
2018-07,SENGKANG,EXECUTIVE,302C,ANCHORVALE LINK,13 TO 15,130.0,Apartment,2001,82 years 04 months,608000.0,543302,1.38807961549725,103.890153139284,19
2018-07,SENGKANG,EXECUTIVE,262C,COMPASSVALE ST,10 TO 12,130.0,Apartment,2001,81 years 09 months,615000.0,543262,1.3945703423105,103.895105269913,19
2018-07,SENGKANG,EXECUTIVE,225C,COMPASSVALE WALK,13 TO 15,135.0,Apartment,1999,80 years 05 months,620000.0,543225,1.3883535280206,103.898838274873,19
