month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,Postal,Latitude,Longitude,District
2023-05,HOUGANG,3 ROOM,631,HOUGANG AVE 8,01 TO 03,60.0,Improved,1985,61 years 03 months,358000.0,530631,1.37069136628932,103.881518580726,19
2023-05,HOUGANG,3 ROOM,201,HOUGANG ST 21,01 TO 03,68.0,New Generation,1984,60 years,448000.0,530201,1.35779540529821,103.88365310526,19
2023-05,HOUGANG,3 ROOM,698,HOUGANG ST 61,01 TO 03,64.0,Simplified,1986,62 years 06 months,370888.0,530698,1.3750613898604,103.886910503596,19
2023-05,HOUGANG,3 ROOM,698,HOUGANG ST 61,04 TO 06,64.0,Simplified,1986,62 years 06 months,350000.0,530698,1.3750613898604,103.886910503596,19
2023-05,HOUGANG,3 ROOM,475D,UPP SERANGOON CRES,13 TO 15,67.0,DBSS,2014,90 years 07 months,535000.0,537475,1.37518254401411,103.900405982824,19
2023-05,HOUGANG,4 ROOM,980C,BUANGKOK CRES,01 TO 03,85.0,Model A2,2003,79 years,468000.0,533980,1.38003179108977,103.880971331232,19
2023-05,HOUGANG,4 ROOM,997C,BUANGKOK CRES,10 TO 12,93.0,Model A,2018,94 years 08 months,573000.0,534997,1.38553018206225,103.881587879925,19
2023-05,HOUGANG,4 ROOM,987C,BUANGKOK GREEN,16 TO 18,93.0,Model A,2015,90 years 10 months,615000.0,533987,1.37932814973617,103.877789198004,19
2023-05,HOUGANG,4 ROOM,987A,BUANGKOK GREEN,01 TO 03,93.0,Model A,2015,90 years 10 months,535000.0,531987,1.37988778365709,103.878384864309,19
2023-05,HOUGANG,4 ROOM,168,HOUGANG AVE 1,13 TO 15,100.0,Model A,1997,73 years 08 months,548000.0,530168,1.35214138339205,103.889540957058,19
2023-05,HOUGANG,4 ROOM,106,HOUGANG AVE 1,01 TO 03,95.0,New Generation,1984,60 years,435000.0,530106,1.3537029714401,103.890680792553,19
2023-05,HOUGANG,4 ROOM,125,HOUGANG AVE 1,07 TO 09,91.0,New Generation,1981,57 years 03 months,445000.0,530125,1.35240984227777,103.886491570367,19
2023-05,HOUGANG,4 ROOM,512,HOUGANG AVE 10,04 TO 06,103.0,Model A,1987,63 years 01 month,565000.0,530512,1.37127315314256,103.88861964542,19
2023-05,HOUGANG,4 ROOM,415,HOUGANG AVE 10,01 TO 03,93.0,New Generation,1985,61 years 05 months,470000.0,530415,1.37517507468581,103.896537715818,19
2023-05,HOUGANG,4 ROOM,420,HOUGANG AVE 10,01 TO 03,105.0,Model A,1989,65 years 04 months,500000.0,530420,1.37580558530644,103.894819073452,19
2023-05,HOUGANG,4 ROOM,516,HOUGANG AVE 10,10 TO 12,84.0,Simplified,1986,62 years 03 months,530000.0,530516,1.37274640086423,103.88904248743,19
2023-05,HOUGANG,4 ROOM,701,HOUGANG AVE 2,01 TO 03,101.0,New Generation,1985,61 years 06 months,560000.0,530701,1.36548398291324,103.890200268843,19
2023-05,HOUGANG,4 ROOM,252,HOUGANG AVE 3,04 TO 06,96.0,New Generation,1985,60 years 09 months,490000.0,530252,1.36016521545473,103.892711655243,19
2023-05,HOUGANG,4 ROOM,324,HOUGANG AVE 5,10 TO 12,104.0,Model A,1983,59 years,530000.0,530324,1.36750458591712,103.897418323346,19
2023-05,HOUGANG,4 ROOM,314,HOUGANG AVE 5,04 TO 06,93.0,New Generation,1993,68 years 11 months,448000.0,530314,1.36476465177918,103.894218784179,19
2023-05,HOUGANG,4 ROOM,324,HOUGANG AVE 5,04 TO 06,104.0,Model A,1983,58 years 11 months,505000.0,530324,1.36750458591712,103.897418323346,19
2023-05,HOUGANG,4 ROOM,425,HOUGANG AVE 6,04 TO 06,103.0,Model A,1990,65 years 11 months,590000.0,530425,1.37342329350967,103.893600213613,19
2023-05,HOUGANG,4 ROOM,422,HOUGANG AVE 6,07 TO 09,105.0,Model A,1990,65 years 10 months,601888.0,530422,1.37477276713529,103.894050578912,19
2023-05,HOUGANG,4 ROOM,544,HOUGANG AVE 8,04 TO 06,106.0,Model A,1992,68 years 05 months,525000.0,530544,1.37844987447131,103.891897726177,19
2023-05,HOUGANG,4 ROOM,418,HOUGANG AVE 8,01 TO 03,110.0,Model A,1989,65 years,510000.0,530418,1.37598297260748,103.895426311766,19
2023-05,HOUGANG,4 ROOM,650,HOUGANG AVE 8,01 TO 03,84.0,Simplified,1987,63 years 06 months,410000.0,530650,1.37212724286355,103.881301012952,19
2023-05,HOUGANG,4 ROOM,626,HOUGANG AVE 8,01 TO 03,104.0,Model A,1986,62 years 07 months,509000.0,530626,1.36981324055211,103.882210989427,19
2023-05,HOUGANG,4 ROOM,658,HOUGANG AVE 8,01 TO 03,107.0,Model A,1987,63 years,500000.0,530658,1.3733793738112,103.882388337974,19
2023-05,HOUGANG,4 ROOM,611,HOUGANG AVE 8,04 TO 06,84.0,Simplified,1986,61 years 08 months,450000.0,530611,1.36997181721607,103.884745365702,19
2023-05,HOUGANG,4 ROOM,951,HOUGANG AVE 9,10 TO 12,101.0,Model A,1999,75 years,514000.0,530951,1.37572957533559,103.8781874233,19
2023-05,HOUGANG,4 ROOM,933A,HOUGANG AVE 9,07 TO 09,93.0,Model A,2017,93 years 07 months,648000.0,531933,1.37575796713264,103.882032792636,19
2023-05,HOUGANG,4 ROOM,968,HOUGANG AVE 9,10 TO 12,90.0,Model A2,1999,75 years 04 months,480000.0,530968,1.37871324287176,103.878523628473,19
2023-05,HOUGANG,4 ROOM,924,HOUGANG AVE 9,04 TO 06,101.0,Model A,1998,74 years 04 months,550000.0,530924,1.37629501553762,103.882146024079,19
2023-05,HOUGANG,4 ROOM,155,HOUGANG ST 11,01 TO 03,91.0,New Generation,1984,60 years 05 months,438000.0,530155,1.35265338944725,103.880292681446,19
2023-05,HOUGANG,4 ROOM,159,HOUGANG ST 11,07 TO 09,103.0,Model A,1998,73 years 09 months,580000.0,530159,1.35144832512017,103.879517231789,19
2023-05,HOUGANG,4 ROOM,160,HOUGANG ST 11,07 TO 09,101.0,Model A,1997,73 years 07 months,595000.0,530160,1.35202640347162,103.879078569569,19
2023-05,HOUGANG,4 ROOM,240,HOUGANG ST 22,07 TO 09,104.0,Model A,1984,60 years 06 months,540000.0,530240,1.3564226661287,103.890651695359,19
2023-05,HOUGANG,4 ROOM,553,HOUGANG ST 51,04 TO 06,104.0,Model A,1989,65 years 05 months,500000.0,530553,1.37912950419349,103.890376362574,19
2023-05,HOUGANG,4 ROOM,568,HOUGANG ST 51,10 TO 12,100.0,Model A,1997,72 years 11 months,530000.0,530568,1.37809190365927,103.888989977015,19
2023-05,HOUGANG,4 ROOM,568,HOUGANG ST 51,01 TO 03,101.0,Model A,1997,72 years 10 months,498000.0,530568,1.37809190365927,103.888989977015,19
2023-05,HOUGANG,4 ROOM,552,HOUGANG ST 51,01 TO 03,104.0,Model A,1990,65 years 08 months,500000.0,530552,1.37880269614612,103.890375202687,19
2023-05,HOUGANG,4 ROOM,534,HOUGANG ST 52,07 TO 09,106.0,Model A,1992,68 years 05 months,510000.0,530534,1.37715444677834,103.890491311918,19
2023-05,HOUGANG,4 ROOM,534,HOUGANG ST 52,04 TO 06,115.0,Model A,1992,68 years 05 months,556000.0,530534,1.37715444677834,103.890491311918,19
2023-05,HOUGANG,4 ROOM,693,HOUGANG ST 61,07 TO 09,89.0,Simplified,1987,63 years 02 months,460000.0,530693,1.3766979699603,103.887541049902,19
2023-05,HOUGANG,4 ROOM,686,HOUGANG ST 61,01 TO 03,88.0,Simplified,1987,63 years 02 months,415000.0,530686,1.37574544429752,103.885412786027,19
2023-05,HOUGANG,4 ROOM,695,HOUGANG ST 61,10 TO 12,104.0,Model A,1987,63 years 06 months,540000.0,530695,1.37633401164513,103.887398856113,19
2023-05,HOUGANG,4 ROOM,930,HOUGANG ST 91,04 TO 06,100.0,Model A,1998,74 years 03 months,531000.0,530930,1.37548347566834,103.881278238761,19
2023-05,HOUGANG,4 ROOM,915,HOUGANG ST 91,04 TO 06,101.0,Model A,1998,73 years 10 months,520000.0,530915,1.37752183749176,103.883813276017,19
2023-05,HOUGANG,4 ROOM,969,HOUGANG ST 91,04 TO 06,90.0,Model A2,1999,75 years 08 months,465000.0,530969,1.37875948902978,103.879496357849,19
2023-05,HOUGANG,4 ROOM,921,HOUGANG ST 91,16 TO 18,100.0,Model A,1998,74 years,570000.0,530921,1.37639888861394,103.884100743983,19
2023-05,HOUGANG,4 ROOM,937,HOUGANG ST 92,10 TO 12,100.0,Model A,1998,73 years 10 months,545888.0,530937,1.37474487311265,103.879297103173,19
2023-05,HOUGANG,4 ROOM,137,LOR AH SOO,07 TO 09,106.0,Model A,1985,61 years,480000.0,530137,1.34905321621757,103.88664017294,19
2023-05,HOUGANG,4 ROOM,134,LOR AH SOO,07 TO 09,103.0,Model A,1984,59 years 10 months,546500.0,530134,1.35046468321696,103.886509352895,19
2023-05,HOUGANG,4 ROOM,129,LOR AH SOO,10 TO 12,106.0,Model A,1985,61 years 02 months,495888.0,530129,1.35151849772357,103.887577515817,19
2023-05,HOUGANG,4 ROOM,471A,UPP SERANGOON CRES,10 TO 12,92.0,Model A,2015,91 years 01 month,595000.0,531471,1.37814544014756,103.901767342056,19
2023-05,HOUGANG,4 ROOM,475D,UPP SERANGOON CRES,10 TO 12,92.0,DBSS,2014,90 years 07 months,760000.0,537475,1.37518254401411,103.900405982824,19
2023-05,HOUGANG,4 ROOM,470A,UPP SERANGOON CRES,16 TO 18,93.0,Model A,2015,91 years 01 month,600000.0,531470,1.37905480016802,103.901927831856,19
2023-05,HOUGANG,4 ROOM,365B,UPP SERANGOON RD,01 TO 03,92.0,Model A,2018,93 years 10 months,630000.0,532365,1.36920419004326,103.897512942583,19
2023-05,HOUGANG,4 ROOM,476A,UPP SERANGOON VIEW,19 TO 21,95.0,Premium Apartment,2016,91 years 11 months,780000.0,531476,1.37676038157719,103.904050364711,19
2023-05,HOUGANG,5 ROOM,981B,BUANGKOK CRES,13 TO 15,110.0,Improved,2003,79 years 02 months,590000.0,532981,1.3804698748621,103.880038005477,19
2023-05,HOUGANG,5 ROOM,997B,BUANGKOK CRES,10 TO 12,113.0,Improved,2018,94 years 07 months,710000.0,532997,1.38590156781199,103.8813870478,19
2023-05,HOUGANG,5 ROOM,985B,BUANGKOK CRES,13 TO 15,110.0,Improved,2004,79 years 11 months,565000.0,532985,1.38118357442086,103.879840037584,19
2023-05,HOUGANG,5 ROOM,979B,BUANGKOK CRES,04 TO 06,110.0,Improved,2003,79 years 03 months,545000.0,532979,1.37951135577177,103.879376827002,19
2023-05,HOUGANG,5 ROOM,979B,BUANGKOK CRES,07 TO 09,110.0,Improved,2003,79 years 03 months,532000.0,532979,1.37951135577177,103.879376827002,19
2023-05,HOUGANG,5 ROOM,997B,BUANGKOK CRES,10 TO 12,113.0,Improved,2018,94 years 07 months,728000.0,532997,1.38590156781199,103.8813870478,19
2023-05,HOUGANG,5 ROOM,997C,BUANGKOK CRES,04 TO 06,113.0,Improved,2018,94 years 06 months,688888.0,534997,1.38553018206225,103.881587879925,19
2023-05,HOUGANG,5 ROOM,120,HOUGANG AVE 1,01 TO 03,137.0,Improved-Maisonette,1983,58 years 11 months,850000.0,530120,1.35441882555226,103.887461889803,19
2023-05,HOUGANG,5 ROOM,580,HOUGANG AVE 4,13 TO 15,120.0,Improved,1997,73 years 07 months,640000.0,530580,1.37895224615238,103.886776999855,19
2023-05,HOUGANG,5 ROOM,432,HOUGANG AVE 6,01 TO 03,131.0,Improved,1989,65 years 01 month,690000.0,530432,1.37624747605037,103.8931285136,19
2023-05,HOUGANG,5 ROOM,325,HOUGANG AVE 7,01 TO 03,121.0,Improved,1983,59 years,560000.0,530325,1.36758838065526,103.898880189886,19
2023-05,HOUGANG,5 ROOM,837,HOUGANG CTRL,07 TO 09,118.0,Improved,1997,73 years 01 month,790000.0,530837,1.3693102301924,103.891525281691,19
2023-05,HOUGANG,5 ROOM,233,HOUGANG ST 21,01 TO 03,139.0,Model A-Maisonette,1984,59 years 11 months,930000.0,530233,1.35782945982904,103.888000813967,19
2023-05,HOUGANG,5 ROOM,569,HOUGANG ST 51,10 TO 12,117.0,Improved,1997,73 years 01 month,625000.0,530569,1.37744576455109,103.88817797946,19
2023-05,HOUGANG,5 ROOM,573,HOUGANG ST 51,07 TO 09,117.0,Improved,1997,73 years 03 months,625000.0,530573,1.377556511693,103.887555722487,19
2023-05,HOUGANG,5 ROOM,553,HOUGANG ST 51,01 TO 03,121.0,Improved,1989,65 years 04 months,605000.0,530553,1.37912950419349,103.890376362574,19
2023-05,HOUGANG,5 ROOM,927,HOUGANG ST 91,07 TO 09,120.0,Improved,1998,74 years 08 months,641000.0,530927,1.37662265814177,103.880750517878,19
2023-05,HOUGANG,5 ROOM,958,HOUGANG ST 91,10 TO 12,115.0,Improved,1999,75 years 01 month,640000.0,530958,1.37663567897449,103.879787450961,19
2023-05,HOUGANG,5 ROOM,925,HOUGANG ST 91,07 TO 09,120.0,Improved,1998,74 years 04 months,645888.0,530925,1.37670584605136,103.882497236424,19
2023-05,HOUGANG,5 ROOM,973,HOUGANG ST 91,07 TO 09,116.0,Improved,1999,75 years 07 months,608000.0,530973,1.37780580313399,103.87971952242,19
2023-05,HOUGANG,5 ROOM,939,HOUGANG ST 92,07 TO 09,121.0,Improved,1998,73 years 08 months,690000.0,530939,1.37395824754613,103.879695215818,19
2023-05,HOUGANG,5 ROOM,473D,UPP SERANGOON CRES,13 TO 15,113.0,Improved,2017,93 years 02 months,738000.0,538473,1.37667371760412,103.901954069082,19
2023-05,HOUGANG,5 ROOM,473A,UPP SERANGOON CRES,16 TO 18,113.0,Improved,2017,93 years 02 months,790000.0,531473,1.37682525094625,103.900641038235,19
2023-05,HOUGANG,5 ROOM,473D,UPP SERANGOON CRES,04 TO 06,113.0,Improved,2017,93 years 01 month,698000.0,538473,1.37667371760412,103.901954069082,19
2023-05,HOUGANG,5 ROOM,477A,UPP SERANGOON VIEW,13 TO 15,112.0,Premium Apartment,2016,91 years 11 months,846000.0,531477,1.37830875820742,103.903841957906,19
2023-05,HOUGANG,5 ROOM,477B,UPP SERANGOON VIEW,10 TO 12,115.0,Premium Apartment,2016,91 years 11 months,860000.0,532477,1.37881205219672,103.904229621366,19
2023-05,HOUGANG,EXECUTIVE,712,HOUGANG AVE 2,04 TO 06,154.0,Maisonette,1986,62 years 02 months,850000.0,530712,1.36588222148307,103.887387054385,19
2023-05,HOUGANG,EXECUTIVE,533,HOUGANG AVE 6,04 TO 06,145.0,Apartment,1988,64 years,890888.0,530533,1.37583341032049,103.891885076183,19
2023-05,HOUGANG,EXECUTIVE,833,HOUGANG CTRL,04 TO 06,147.0,Maisonette,1992,68 years 05 months,910000.0,530833,1.37086998152791,103.889670930929,19
2023-05,HOUGANG,EXECUTIVE,237,HOUGANG ST 21,10 TO 12,150.0,Maisonette,1984,60 years 03 months,950000.0,530237,1.35662141874805,103.888857749393,19
2023-05,HOUGANG,EXECUTIVE,559,HOUGANG ST 51,04 TO 06,143.0,Apartment,1992,68 years 05 months,810000.0,530559,1.38002721050134,103.889496326083,19
2023-05,HOUGANG,EXECUTIVE,560,HOUGANG ST 51,10 TO 12,143.0,Apartment,1992,68 years 05 months,835000.0,530560,1.38031493250493,103.889395003894,19
2023-05,HOUGANG,EXECUTIVE,145,LOR AH SOO,04 TO 06,146.0,Maisonette,1984,60 years 04 months,838000.0,530145,1.3514922855912,103.88323988763,19
2023-05,JURONG EAST,2 ROOM,372,JURONG EAST ST 32,07 TO 09,44.0,Model A,2014,89 years 10 months,305000.0,600372,1.34865823382569,103.731789499274,22
2023-05,JURONG EAST,2 ROOM,372,JURONG EAST ST 32,07 TO 09,43.0,2-room,2014,89 years 10 months,298000.0,600372,1.34865823382569,103.731789499274,22
2023-05,JURONG EAST,3 ROOM,329,JURONG EAST AVE 1,07 TO 09,74.0,Model A,1983,59 years 01 month,335000.0,600329,1.35013988623409,103.729936587391,22
2023-05,JURONG EAST,3 ROOM,102,JURONG EAST ST 13,10 TO 12,68.0,New Generation,1982,58 years 01 month,385000.0,600102,1.33609657873553,103.738219191663,22
2023-05,JURONG EAST,3 ROOM,225A,JURONG EAST ST 21,07 TO 09,67.0,New Generation,1984,60 years 07 months,365000.0,601225,1.34208650043068,103.736825653173,22
2023-05,JURONG EAST,3 ROOM,241,JURONG EAST ST 24,07 TO 09,84.0,New Generation,1983,58 years 10 months,390000.0,600241,1.3414812934447,103.742973359591,22
2023-05,JURONG EAST,3 ROOM,262,JURONG EAST ST 24,01 TO 03,83.0,New Generation,1983,58 years 09 months,409000.0,600262,1.34412714311524,103.741112405413,22
2023-05,JURONG EAST,3 ROOM,248,JURONG EAST ST 24,01 TO 03,67.0,New Generation,1983,58 years 10 months,348000.0,600248,1.34227314416197,103.740101369089,22
2023-05,JURONG EAST,3 ROOM,243,JURONG EAST ST 24,07 TO 09,67.0,New Generation,1983,58 years 10 months,365000.0,600243,1.34206406490644,103.743306656115,22
2023-05,JURONG EAST,3 ROOM,301,JURONG EAST ST 32,07 TO 09,84.0,New Generation,1983,59 years,375500.0,600301,1.34404144956674,103.735500080389,22
2023-05,JURONG EAST,3 ROOM,303,JURONG EAST ST 32,01 TO 03,67.0,New Generation,1983,59 years 04 months,350000.0,600303,1.34485611194653,103.735622181477,22
2023-05,JURONG EAST,3 ROOM,371,JURONG EAST ST 32,07 TO 09,64.0,Model A,2014,89 years 10 months,435000.0,600371,1.3483083591294,103.731919903016,22
2023-05,JURONG EAST,3 ROOM,416,PANDAN GDNS,04 TO 06,74.0,Improved,1982,58 years,320000.0,600416,1.3210261097978,103.748313133948,22
2023-05,JURONG EAST,3 ROOM,47,TEBAN GDNS RD,01 TO 03,68.0,New Generation,1985,61 years 04 months,310000.0,600047,1.32012627849168,103.739888486506,22
2023-05,JURONG EAST,4 ROOM,113,JURONG EAST ST 13,07 TO 09,90.0,New Generation,1981,57 years 01 month,470000.0,600113,1.33879791361243,103.734807724832,22
2023-05,JURONG EAST,4 ROOM,224,JURONG EAST ST 21,07 TO 09,91.0,New Generation,1984,60 years 06 months,493000.0,600224,1.34171403139747,103.736733166148,22
2023-05,JURONG EAST,4 ROOM,205,JURONG EAST ST 21,04 TO 06,95.0,New Generation,1983,59 years 01 month,575000.0,600205,1.33756440098279,103.742881138117,22
2023-05,JURONG EAST,4 ROOM,263,JURONG EAST ST 24,10 TO 12,98.0,New Generation,1983,58 years 09 months,450000.0,600263,1.34434377958261,103.741796120846,22
2023-05,JURONG EAST,4 ROOM,257,JURONG EAST ST 24,10 TO 12,96.0,New Generation,1983,58 years 08 months,453000.0,600257,1.34451804267549,103.738630332612,22
2023-05,JURONG EAST,4 ROOM,317,JURONG EAST ST 31,07 TO 09,105.0,Model A,1984,60 years 01 month,494000.0,600317,1.3466798351223,103.731141908994,22
2023-05,JURONG EAST,4 ROOM,316,JURONG EAST ST 32,07 TO 09,112.0,Model A,1984,60 years 04 months,566000.0,600316,1.34600652715087,103.732079814028,22
2023-05,JURONG EAST,4 ROOM,316,JURONG EAST ST 32,10 TO 12,105.0,Model A,1984,60 years 03 months,528000.0,600316,1.34600652715087,103.732079814028,22
2023-05,JURONG EAST,4 ROOM,316,JURONG EAST ST 32,07 TO 09,104.0,Model A,1984,60 years 04 months,465000.0,600316,1.34600652715087,103.732079814028,22
2023-05,JURONG EAST,4 ROOM,52,TEBAN GDNS RD,07 TO 09,83.0,Simplified,1987,62 years 11 months,410000.0,600052,1.32100982297014,103.73748275185,22
2023-05,JURONG EAST,4 ROOM,268,TOH GUAN RD,01 TO 03,101.0,Model A,1999,74 years 10 months,508000.0,600268,1.34186652871068,103.74503522598,22
2023-05,QUEENSTOWN,4 ROOM,6,HOLLAND CL,22 TO 24,86.0,Improved,1974,50 years,596000.0,271006,1.30711568626095,103.795264617136,10
2023-05,JURONG EAST,5 ROOM,246,JURONG EAST ST 24,10 TO 12,121.0,Improved,1983,58 years 09 months,638000.0,600246,1.34177658836855,103.740057253589,22
2023-05,JURONG EAST,5 ROOM,305,JURONG EAST ST 32,01 TO 03,121.0,Improved,1983,58 years 09 months,600000.0,600305,1.34543656763546,103.735240571701,22
2023-05,JURONG EAST,5 ROOM,286B,TOH GUAN RD,01 TO 03,122.0,Improved,1998,74 years 08 months,680000.0,602286,1.33857782933995,103.745137980175,22
2023-05,JURONG EAST,5 ROOM,269,TOH GUAN RD,22 TO 24,121.0,Improved,1999,74 years 11 months,753000.0,600269,1.34146035006385,103.74567772942,22
2023-05,JURONG EAST,EXECUTIVE,287D,JURONG EAST ST 21,04 TO 06,144.0,Maisonette,1998,74 years 02 months,950000.0,604287,1.33786938805889,103.744114430465,22
2023-05,JURONG WEST,2 ROOM,191,BOON LAY DR,04 TO 06,44.0,Model A,1978,54 years 03 months,240000.0,640191,1.34376568912059,103.712164032913,22
2023-05,JURONG WEST,2 ROOM,698A,JURONG WEST CTRL 3,01 TO 03,47.0,Model A,2017,93 years 07 months,330000.0,641698,1.341091607667,103.708023659485,22
2023-05,JURONG WEST,3 ROOM,185,BOON LAY AVE,01 TO 03,68.0,Improved,1975,51 years 07 months,280000.0,640185,1.34640538174578,103.71077711286,22
2023-05,JURONG WEST,3 ROOM,186,BOON LAY AVE,10 TO 12,59.0,Improved,1975,51 years 06 months,295000.0,640186,1.34572728320792,103.711027373165,22
2023-05,JURONG WEST,3 ROOM,176,BOON LAY DR,07 TO 09,59.0,Improved,1978,54 years 03 months,288000.0,640176,1.34725100297379,103.710014454331,22
2023-05,JURONG WEST,3 ROOM,176,BOON LAY DR,07 TO 09,59.0,Improved,1978,54 years 02 months,295000.0,640176,1.34725100297379,103.710014454331,22
2023-05,JURONG WEST,3 ROOM,180A,BOON LAY DR,04 TO 06,68.0,Model A,2014,90 years 01 month,415000.0,641180,1.34761769756975,103.708643921054,22
2023-05,JURONG WEST,3 ROOM,174,BOON LAY DR,07 TO 09,59.0,Improved,1978,54 years 02 months,300000.0,640174,1.34624968110858,103.709387013109,22
2023-05,JURONG WEST,3 ROOM,213,BOON LAY PL,10 TO 12,75.0,Improved,1974,50 years 07 months,345000.0,640213,1.34945934187377,103.712840315508,22
2023-05,JURONG WEST,3 ROOM,211,BOON LAY PL,10 TO 12,65.0,Improved,1976,52 years 06 months,318000.0,640211,1.34824122465841,103.7140978842,22
2023-05,JURONG WEST,3 ROOM,209,BOON LAY PL,10 TO 12,65.0,Improved,1976,52 years 01 month,318000.0,640209,1.34625797211644,103.715154716629,22
2023-05,JURONG WEST,3 ROOM,211,BOON LAY PL,04 TO 06,65.0,Improved,1976,52 years 06 months,310000.0,640211,1.34824122465841,103.7140978842,22
2023-05,JURONG WEST,3 ROOM,120,HO CHING RD,04 TO 06,67.0,Improved,1972,47 years 09 months,298000.0,610120,1.33540764836183,103.724260953568,22
2023-05,JURONG WEST,3 ROOM,120,HO CHING RD,01 TO 03,67.0,Improved,1972,47 years 09 months,300000.0,610120,1.33540764836183,103.724260953568,22
2023-05,JURONG WEST,3 ROOM,503,JURONG WEST AVE 1,01 TO 03,88.0,Model A,1986,62 years,418000.0,640503,1.34995541462242,103.71770480961,22
2023-05,JURONG WEST,3 ROOM,698A,JURONG WEST CTRL 3,07 TO 09,68.0,Model A,2017,93 years 06 months,525000.0,641698,1.341091607667,103.708023659485,22
2023-05,JURONG WEST,3 ROOM,697B,JURONG WEST CTRL 3,10 TO 12,68.0,Model A,2017,93 years 05 months,518888.0,642697,1.34067930866793,103.708445480847,22
2023-05,JURONG WEST,3 ROOM,698A,JURONG WEST CTRL 3,04 TO 06,68.0,Model A,2017,93 years 05 months,505000.0,641698,1.341091607667,103.708023659485,22
2023-05,JURONG WEST,3 ROOM,474,JURONG WEST ST 41,04 TO 06,73.0,Model A,1984,60 years 05 months,368000.0,640474,1.34809707501986,103.724184231142,22
2023-05,JURONG WEST,3 ROOM,498,JURONG WEST ST 41,01 TO 03,64.0,Simplified,1986,62 years 02 months,326000.0,640498,1.34833335733135,103.724307317877,22
2023-05,JURONG WEST,3 ROOM,561A,JURONG WEST ST 42,07 TO 09,68.0,Model A,2018,93 years 10 months,430000.0,641561,1.354294109695,103.719755141086,22
2023-05,JURONG WEST,3 ROOM,521,JURONG WEST ST 52,10 TO 12,67.0,New Generation,1982,58 years 08 months,376000.0,640521,1.34659254352768,103.717247558535,22
2023-05,JURONG WEST,3 ROOM,516,JURONG WEST ST 52,10 TO 12,74.0,Model A,1984,60 years 04 months,425000.0,640516,1.34550365269314,103.720557509549,22
2023-05,JURONG WEST,3 ROOM,524,JURONG WEST ST 52,01 TO 03,82.0,New Generation,1982,57 years 11 months,405000.0,640524,1.3471976255018,103.717246730837,22
2023-05,JURONG WEST,3 ROOM,916,JURONG WEST ST 91,07 TO 09,73.0,Model A,1988,64 years 03 months,365000.0,640916,1.34069322660253,103.687815550891,22
2023-05,JURONG WEST,3 ROOM,928,JURONG WEST ST 92,07 TO 09,73.0,Model A,1988,64 years 05 months,350888.0,640928,1.3409190781854,103.689244935518,22
2023-05,JURONG WEST,3 ROOM,925,JURONG WEST ST 92,07 TO 09,73.0,Model A,1988,64 years 05 months,385000.0,640925,1.34014998251696,103.689146387922,22
2023-05,JURONG WEST,3 ROOM,138C,YUAN CHING RD,19 TO 21,67.0,DBSS,2014,90 years 05 months,505000.0,613138,1.32843797727643,103.723795893377,22
2023-05,JURONG WEST,4 ROOM,216B,BOON LAY AVE,04 TO 06,94.0,Model A,2018,94 years 02 months,588000.0,642216,1.35045319598788,103.712256991806,22
2023-05,JURONG WEST,4 ROOM,263,BOON LAY DR,07 TO 09,109.0,Model A,1995,71 years 02 months,510000.0,640263,1.34494171279788,103.707024183364,22
2023-05,JURONG WEST,4 ROOM,368,CORPORATION DR,07 TO 09,102.0,Model A,1997,73 years 06 months,504800.0,610368,1.33747064552803,103.719786065074,22
2023-05,JURONG WEST,4 ROOM,140B,CORPORATION DR,10 TO 12,93.0,Model A,2019,95 years 02 months,565000.0,612140,1.32727562835044,103.723574645357,22
2023-05,JURONG WEST,4 ROOM,276A,JURONG WEST ST 25,01 TO 03,88.0,Model A2,2002,77 years 09 months,448000.0,641276,1.35320439038387,103.703654377512,22
2023-05,JURONG WEST,4 ROOM,465,JURONG WEST ST 41,04 TO 06,91.0,New Generation,1984,60 years 07 months,460000.0,640465,1.35012595902893,103.723209572771,22
2023-05,JURONG WEST,4 ROOM,421,JURONG WEST ST 42,01 TO 03,84.0,Simplified,1985,61 years 02 months,438000.0,640421,1.35019763757677,103.727348817983,22
2023-05,JURONG WEST,4 ROOM,561B,JURONG WEST ST 42,04 TO 06,93.0,Model A,2018,93 years 10 months,550000.0,642561,1.35477102717501,103.71967262747,22
2023-05,JURONG WEST,4 ROOM,449,JURONG WEST ST 42,04 TO 06,103.0,Model A,1985,60 years 09 months,480000.0,640449,1.35234799631864,103.718438388228,22
2023-05,JURONG WEST,4 ROOM,432,JURONG WEST ST 42,04 TO 06,103.0,Model A,1984,60 years 06 months,445000.0,640432,1.35256372860883,103.723569457588,22
2023-05,JURONG WEST,4 ROOM,417,JURONG WEST ST 42,04 TO 06,84.0,Simplified,1985,61 years 07 months,443000.0,640417,1.35130933561361,103.727345002671,22
2023-05,JURONG WEST,4 ROOM,422,JURONG WEST ST 42,07 TO 09,89.0,Simplified,1985,61 years 02 months,450000.0,640422,1.3502543792217,103.726390598371,22
2023-05,JURONG WEST,4 ROOM,649B,JURONG WEST ST 61,04 TO 06,90.0,Model A,2001,77 years,488000.0,642649,1.33796673439806,103.698122457656,22
2023-05,JURONG WEST,4 ROOM,642,JURONG WEST ST 61,13 TO 15,100.0,Model A,1998,74 years 05 months,508000.0,640642,1.34036989694199,103.695839824959,22
