X,Y,BUS_STOP_N,BUS_ROOF_N,LOC_DESC,Latitude,Longitude
38771.74261373,34224.5237183012,84091,NIL,BLK 204,1.3257870530339924,103.93010848061435
42082.1068137297,37597.7888182998,76469,B01,EAST SPRING SEC SCH,1.3562922405389337,103.95985540708334
12318.2472137297,33851.2133183014,23011,B20,CARRIER TRANSICOLD P/L,1.3224088435388412,103.69240986131283
30843.8096137298,30215.8349182997,2051,B03,THE FLOAT@MARINA BAY,1.2895356589985578,103.85887138313905
29573.3180137295,30135.124718301,4239,B01,OPP CLARKE QUAY STN,1.2888058338108455,103.84745548771383
29540.3186137294,30160.992018301,4222,B02,CLARKE QUAY STN EXIT E,1.2890397702182228,103.84715897582132
27636.1121137291,40096.1544183008,56199,B53,AFT THOMSON HILLS DR,1.378889892787458,103.83004877773386
26961.2243137294,47196.4516183008,58029,B24,THE NAUTICAL,1.4431024053548847,103.82398415681656
26926.2133137295,47219.5640182998,58021,B23,OPP THE NAUTICAL,1.443311424188444,103.823669547657
46159.1052137297,39935.006318301,95061,B05,AIRLINE HSE,1.3774269090106555,103.99649120988377
46146.7573137293,39973.9500182997,95069,B06,OPP AIRLINE HSE,1.37777910810842,103.99638027935701
11041.2544137295,33550.1353182998,23471,B07,AFT BENOI RD,1.3196853280096819,103.6809356079138
34966.5980137298,42828.6970183011,65579,NIL,BLK 258A,1.403601187322113,103.89591923833392
34926.5135137299,42810.8376183007,65571,NIL,BLK 218,1.4034396831002642,103.89555904173815
20979.8252137294,40688.2033182997,44779,B05,OPP FAJAR STN,1.384243328673741,103.77023700261095
21065.8926137295,40756.751918301,44771,NIL,FAJAR STN,1.384863277865266,103.77101036674908
20486.2281137295,41090.0825183,44831,NIL,BLK 519,1.387877654670806,103.76580155866492
20533.0066137295,41175.8077183012,44839,NIL,WEST SPRING PRI SCH,1.3886529341483058,103.76622187741572
20378.1192137292,40993.6946182996,44729,NIL,JELAPANG STN,1.3870059295708461,103.76483014257693
21296.8134137299,40510.2928183004,44929,NIL,GREENRIDGE SEC SCH,1.3826344452702368,103.77308542066199
21258.7133137295,40463.1969183013,44921,NIL,OPP GREENRIDGE SEC SCH,1.3822085182875312,103.77274307361789
21277.1905137291,40812.4450183008,44919,NIL,OPP BLK 451,1.3853669954950312,103.77290902509868
21266.2367137298,40749.5799183007,44911,NIL,BLK  450,1.384798463846022,103.77281061133945
32573.7786137294,35520.3990183007,70061,UNK,BEF BIDADARI PK DR,1.3375080473353071,103.87441665033677
32490.8017137293,35548.5621183012,70069,UNK,AFT BIDADARI PK DR,1.3377627568039172,103.87367105872686
37788.5153137296,39672.725618301,75391,B03,OPP SILTRONIC,1.3750589264438637,103.92127543261894
34969.54141373,43321.7441183012,65449,B04,BLK 315B,1.408060124458601,103.8959458059952
34942.7699137293,43331.6125183012,65441,B03,OPP BLK 315B,1.4081493771506128,103.89570524388097
26527.0079137292,35245.5695182998,41169,B01,BEF KHEAM HOCK RD,1.33502289689532,103.8200828973685
17436.6648137299,39789.7868183013,44551,B03,OPP BLK 486,1.3761173151272188,103.7383993752031
18678.48771373,31233.8849183004,29109,B03,OPP PPL SHIPYARD,1.2987412771421771,103.74956066686971
18294.7024137294,38615.2035183012,43669,B02,BLK 406,1.3654951119519432,103.74610984148477
22376.1618137294,47158.1602183003,46301,B01,PROGEN BLDG,1.4427555660924893,103.7827828733064
8072.81861372944,32990.5558183007,26111,B01,TRU-MARINE,1.3146229251270771,103.6542631417353
8641.10431372933,33712.9483183008,25199,B02,BESTOFIRE AND THERMAL,1.3211563206402996,103.6593689964154
7920.78931372985,33980.3922183011,25359,B02,OPP HART ENGRG PTE LTD,1.3235745121148628,103.65289644410744
35913.4990137294,35118.3010183014,72059,B02,OPP KAKI BT IND EST,1.3338709282783237,103.90442587134991
10844.6690137293,33481.5650183,23369,B04,KEPPEL LOGISTICS,1.319065095168333,103.67916923035685
11618.4162137294,31798.7460182998,23419,B08,BEF SHIPYARD CRES,1.303846748047941,103.68612261474074
12996.9183137296,34790.9070183001,22199,B02,OPP SBST SOON LEE DEPOT,1.3309074179623985,103.69850760306801
29017.9621137297,29833.9979183003,6171,B03,OPP STATE CT,1.2860825717083024,103.84246537726419
15958.9919137293,35107.4198183008,21639,B06,JAPANESE GDN/ OPP BLK 115,1.3337711620388162,103.7251233097948
19331.1455137292,34269.4384183008,28021,B01,OPP 8 @TRADEHUB 21,1.326193915030981,103.75542423269087
13359.4542137291,34761.3324183002,22299,B01,BEF SOON LEE RD,1.3306401334976417,103.70176519671162
11037.4904137291,33849.7676183004,23031,B24,BEF BENOI FLYOVER,1.3223950848719086,103.6809016214011
21087.0154137295,46622.3212183006,46501,B03,OPP MARSILING PK,1.4379093466857633,103.77119876320111
30120.3699137298,31853.3502182998,7539,B01,OPP ROCHOR STN,1.3043448278229175,103.85237108959731
14168.7012137296,34337.7656183001,21329,B11,OPP UTOC ENGRG,1.3268099338743724,103.70903690717124
40992.3950137291,38899.9373183008,77359,B03,BLK 564,1.368068877851789,103.95006422340377
14057.6898137294,46387.7587183006,34021,B07,OPP LIM CHU KANG LANE 5,1.435785444279303,103.70803370356876
6284.89671372995,35682.9494183008,25491,B05,OPP SUPER CONTINENTAL,1.3389706263818242,103.63819594417183
17403.9266137294,36696.8778183013,43459,B18,AFT PIE,1.3481461759954232,103.73810629710783
20072.3860137295,32237.2437183,17069,B10,OPP BLK 701,1.30781568019694,103.76208519778669
19360.7708137296,45986.8204183001,49119,B06,BLK 2,1.4321616350683937,103.75568699764555
24480.7477137297,28224.3819182999,14409,,OPP BLK 3B,1.2715255900782898,103.8016968654321
20317.7833137298,35549.4619183,42291,B01,OPP TOH TUCK CRES,1.3377702504235918,103.76428938019586
35458.2983137295,32432.2630183008,82131,B05,OPP MARANATHA HALL,1.309579482457094,103.90033498490523
8825.39301372971,32155.3965183012,24441,B04,GSK,1.307070552210268,103.66102588487155
23735.1077137291,32378.4373183008,11401,B02,HOLLAND V STN/BLK 12,1.3090933080351246,103.79499646749926
28519.9720137296,32901.9890183005,40041,B09,NEWTON STN EXIT C,1.3138284154449207,103.8379907872934
11574.0071137296,32742.5530182999,23269,B06,EXXON MOBIL,1.31238215378119,103.6857230809394
25755.9566137297,49218.9036183003,58361,B01,NORTH LINK BLDG,1.4613926540806947,103.81315347884797
46514.0437137298,41017.1283183005,95091,B02,SAF FERRY TER,1.3872129694953024,103.99968125987964
18549.1279137293,31563.7364183012,29149,B03,SENKEE LOGISTICS HUB,1.301724295666356,103.74839821298342
10861.1154137291,31791.3666182999,23291,B12,ST MARINE,1.3037796019417704,103.67931794358006
14275.19821373,34744.7109182999,21501,B04,BEF MEJI SEIKA,1.3304902426954928,103.70999365608267
34079.4760137293,32649.753018301,81151,B06,KONG HWA SCH,1.3115466868515706,103.88794564866923
34008.7505137296,32659.7693183012,81159,B05,OPP KONG HWA SCH,1.3116372845676554,103.88731014754397
34979.8270137291,41584.5010183007,67409,B10,Sengkang Stn,1.3923491292950911,103.89603781331195
29358.6287137298,40895.2692183014,55211,B02,AFT ANG MO KIO FIRE STN,1.3861167715731426,103.84552689649182
34880.5260137292,41655.8540183008,67401,B09,OPP SENGKANG STN / BLK 260A,1.3929944435536632,103.89514553289946
30964.2269137297,27667.3928183001,3421,NIL,MARINA BAY CRUISE CTR,1.2664884329843262,103.85995314494863
20184.04031373,40950.2274182998,44829,B02,OPP BLK 650,1.3866127766492833,103.76308620748296
20212.88461373,40930.0064183008,44821,B01,BLK 651,1.3864299130348288,103.76334540080354
30145.2774137296,38170.4845183007,54311,B01,BLK 332,1.3614747468283595,103.85259533896036
31286.7955137296,39499.4183182996,54521,B03,BLK 5046,1.3734930437287152,103.86285279274351
30374.8979137298,37712.9439183008,54101,B03,AFT ANG MO KIO AVE 10,1.3573368954951586,103.85465859716157
30296.3218137296,39081.2292183004,54279,B14,BLK 427,1.3697111851021693,103.85395264459031
38527.8640137296,35712.4813183006,84611,B19,OPP WATERFRONT ISLE,1.3392436810837955,103.92791761550342
21932.9868137296,47078.9489182997,46249,B01,BLK 15,1.4420391156187529,103.77880052924282
30669.5368137294,31254.4283183012,1541,B01,BUGIS STN EXIT D,1.298928347078659,103.85730555834309
33757.0844137296,32211.8076183014,81171,B01,BLK 39,1.307586126647103,103.88504872188537
24586.9756137291,28818.1222182997,15059,B19,OPP ALEXANDRA PT,1.2768951802797712,103.80265129668334
13708.4224137291,35516.0366182998,22499,NIL,OPP BLK 662C,1.3374655597964327,103.7049005092854
40173.2251137299,40249.7673183009,77081,B03A,AFT PASIR RIS DR 3,1.3802765844629512,103.94270398051046
24295.9305137293,30507.6344183013,11039,B04,BLK 19,1.2921745004760758,103.80003595164584
41465.0751137296,33875.6012182999,85029,B04,AFT BEDOK METH CH,1.3226304575376362,103.9543093362924
39086.3330137292,32555.567718301,93049,B18,LAGOON VIEW,1.3106935147526584,103.93293464200718
32529.2028137296,41888.065518301,67571,NIL,AFT LOR TANGGAM,1.3950949428419157,103.87401707955641
32933.4589137295,36443.6723183002,62159,B01,OPP RINDU TERR,1.3458577441842798,103.87764873745664
12667.6751137292,39773.0209183004,31061,B39,OPP LIM CHU KANG CAMP II,1.3759635872643232,103.69554663390778
31642.8329137294,33275.6184183005,60029,B04,BLK 16,1.3172071760509863,103.86605129388978
28978.3475137297,46468.9217183013,59191,B03,OPP NORTHLAND SEC SCH,1.4365228910891286,103.84210996813893
43510.1325137299,40384.8553183004,98209,B03,ENCOMPASS DIGITAL MEDIA,1.3814966905227297,103.97268857146761
33001.8610137291,33047.0898183007,80269,B01,BEF SIMS AVE,1.3151402532922436,103.87826281649777
19765.8068137299,35068.1191183012,28109,B04,SMRT ULU PANDAN DEPOT,1.3334170149810376,103.7593296822095
32384.1056137299,33024.1766183004,80319,B04,GEYLANG WEST CC,1.3149331287887764,103.87271197116607
32339.9062137296,33526.6265182998,80291,B03,BLK 82,1.3194771134240968,103.87231488801781
32411.4955137298,33287.1007183008,80309,B02,AFT GEYLANG WEST CC,1.3173109170091215,103.87295812066981
33277.3825137299,32779.5319183003,80089,B08,BEF LOR 18 GEYLANG,1.312720508839726,103.8807384696088
32367.8570137294,32966.5849182997,80311,B03,BLK 3B,1.3144122922219865,103.87256596122302
32297.5522137294,33544.7181183007,80299,B04,OPP BLK 82,1.3196407333953422,103.87193431793463
33418.3600137299,33155.8020182997,81089,B04,ALJUNIED STN,1.3161233370700518,103.8820052877103
33381.4140137294,33176.0540183,81081,B03,OPP ALJUNIED STN,1.3163064954376265,103.8816733127971
31445.8181137294,32226.1824182998,1339,B04,BEF CRAWFORD BRIDGE,1.3077164713336855,103.86428089877825
31365.5368137294,32392.595118301,7371,B01,AFT KALLANG RD,1.3092214577528845,103.86355955108057
32883.5808137292,31467.4462183006,80171,B04,CP F,1.3008545367157547,103.87719976155188
32870.0026137298,31438.7105183005,80179,B04,OPP CP F,1.3005946633682464,103.87707775083278
33723.2702137297,31739.2659183014,91099,B09,BEF WILKINSON RD,1.3033126340315713,103.88474479849206
30957.1959137293,41377.9578183014,55109,B35,SERENITY PK,1.3904819154761683,103.85989129298233
30949.0286137294,41424.4892183002,55101,B36,OPP SERENITY PK,1.3909027295503897,103.85981790811068
9101.57331372984,31410.6221182998,24401,B03,OPP HOE HUAT ENGRG,1.3003352747663204,103.66350793627042
31171.0532137295,32666.6106183007,7361,B03,BEF KALLANG BAHRU,1.3116995775613185,103.86181205024751
12759.15051373,34640.6526183002,22171,B03,OPP SECURA S'PORE,1.329548455836268,103.6963712070425
28096.4068137296,31796.9673183002,9048,B14,ORCHARD STN / LUCKY PLAZA,1.3038349930548911,103.83418483912827
10824.1296137292,32089.5478183012,23281,B10,AFT PIONEER RD,1.3064762173222102,103.67898544583895
10392.9645137293,32405.8064182997,23231,B11,KEPPEL LOGISTICS,1.3093360951210866,103.67511105882768
26733.9333137292,43618.9564183,57041,B05,NEE SOON HQ 22 SIB,1.4107488234680745,103.82194188274839
29424.4349137293,32452.7446183003,40279,B04,KK WOMEN & CHILD HOSP,1.309765579150846,103.84611781730848
10803.4530137293,32595.8951182999,23349,B08,BEF PIONEER RD,1.31105541550293,103.67879937720583
21226.1910137292,36495.7540183011,42119,B02,SOUTHAVEN II,1.3463283927990695,103.77245173844041
21556.55131373,35835.7706183009,42159,B02,OPP BEAUTY WORLD STN,1.3403598131578658,103.77542036843268
25307.7696137298,49792.5402183011,47101,B01,BEF SENOKO AVE,1.4665803738901206,103.80912598997823
14329.4102137294,35152.4258182999,21269,B01,BEF CHIN BEE AVE,1.3341774877114192,103.71048059743745
46410.2248137295,41129.4873182997,95099,B01,OPP SAF FERRY TER,1.388229165555326,103.99874844177577
23852.3630137295,32629.4002183005,11419,B01,HOLLAND V STN EXIT A,1.311362943488868,103.79605002914919
30146.4185137292,32754.4255183004,50279,NIL,FARRER PK STN EXIT D,1.3124938328784728,103.85260521056686
13462.0886137299,33853.7586183008,22029,B15,OPP GIVAUDAN,1.3224324280433501,103.70268785229545
27934.5834137294,31884.2166183013,9047,B16,ORCHARD STN / TANGS PLAZA,1.3046240450604967,103.83273078065211
7812.23181372974,33801.587418301,25341,B05,ROCKWOOL,1.321957401284764,103.65192111930375
22343.9391137296,48067.0905183014,47029,B25,OPP KHALSA CRES CTR,1.4509755919179677,103.7824931378062
10820.1598137291,32958.4484183006,23359,B06,OPP GUL AVE,1.3143342169434862,103.67894929433814
10700.3326137299,34462.2692183014,23491,B01,JOO KOON STN EXIT B,1.3279341230420325,103.67787174553891
21948.65491373,48043.4080183003,47019,B02,AFT WOODLANDS WATERFRONT PK,1.450761332965801,103.77894111473303
18451.86871373,33870.5281183012,20051,B22,CYCLE & CARRIAGE,1.3225860525197723,103.74752358481032
9004.29151372984,33381.0831183009,24219,B12,PRECISION PRODUCTS,1.3181552902388114,103.66263261401856
22552.76511373,32227.6548183002,19011,B03,BLK 19A CP,1.3077294986688168,103.78437257843949
31814.8292137291,32406.6518182997,80029,B04,BEF KG BUGIS,1.309348529320723,103.86759666131667
32270.3532137293,32476.1327183004,80039,B02,OPP LOR 1 GEYLANG TER,1.3099768302790953,103.87168977333664
18845.9113137294,36931.2123183012,43009,NIL,BT BATOK INT,1.3502658869340252,103.7510633418353
27246.0775137292,35911.1437183004,40269,B04,LP 57,1.3410421403031285,103.82654413497947
27934.4009137293,28873.4068183005,10059,B02,OPP BLK 149,1.2773953390175221,103.83272914723197
29104.8682137299,39023.5844183005,54239,B20,BLK 209,1.3691899347509353,103.84324659444148
29972.4632137297,30801.6057182997,4159,B02,AFT CHIJMES,1.2948332309402684,103.85104201286687
31184.9827137291,38669.5112183001,66291,B05,AFT MEDWAY DR,1.3659876724299191,103.86193784282928
11588.5141137298,34679.0976183005,23069,B07,BEF KIAN TECK RD,1.3298955278941909,103.68585240037835
41721.92081373,35131.7547183,96021,B05,OPP EXPO HALLS 1/2/3,1.3339905243143493,103.95661778897232
20941.2561137294,43572.4674183,45211,B24,BEF BKE,1.4103275516763836,103.76988973043971
12932.1162137296,34458.4962183014,22221,B08,AFT PIONEER RD NTH,1.3279011887489995,103.69792548526615
26357.3995137298,42860.4503183011,57029,B02,AFT THE SPRINGSIDE,1.403889148453122,103.81855844662036
29690.0405137297,38332.2714183014,54089,B08,OPP ANG MO KIO SWIM CPLX,1.3629379192086237,103.8485047385615
17886.8315137299,31864.6718183011,29059,B22,CALTEX S'PORE,1.3044456372164743,103.74244708717727
36319.2452137293,32522.0740182996,83309,B01,AFT STILL LANE,1.3103914806652,103.9080710277088
26783.1914137295,29416.8613183014,10081,B09,OPP BLK 120,1.2823101275270832,103.82238508209127
18456.3247137293,40100.066618301,44449,B03,OPP BLKS 237/239,1.3789237207098168,103.74756164898365
25676.9687137296,42726.3586183004,48091,B06,SCDF NEE SOON CAMP,1.4026764245098382,103.81244422076989
35347.2748137293,32410.3949183002,82139,B06,MARANATHA HALL,1.3093817418394031,103.89933738051207
23397.8159137294,46291.9412182998,47589,B05,BLK 519A CP,1.4349219841138063,103.79196357733042
15963.8777137296,35426.1516183,21649,B08,LAKESIDE APT,1.3366536562062268,103.72516708543138
34277.9745137291,32715.4995183013,81149,B07,THE SUNNY SPRING CONDO,1.312141234906437,103.88972926765129
31502.4957137294,31744.8271182999,1421,B11,OPP GOLDEN MILE CPLX,1.303363257906387,103.86479011989759
14272.07761373,39297.0281183012,31191,B26,B26 OLD CHOA CHU KANG RD,1.3716596826108898,103.70996353908198
24173.9862137297,46102.9332183003,47561,B02,BLK 620,1.4332127807318729,103.79893823026467
27996.5237137293,46235.1661182996,59109,B17,OPP YISHUN PR SCH,1.4344089070730561,103.83328734066947
27970.1785137299,46212.4939182997,59101,B18,YISHUN PR SCH,1.434203867889371,103.83305060404825
18428.1360137295,38866.5160183012,44179,B05,AFT BT BATOK WEST AVE 5,1.3677679334092578,103.74730875187359
30477.7149137296,28886.3904183004,3539,B03,Marina Bay Stn,1.2775126612878653,103.85558176734021
12537.3702137293,35904.2665183004,27309,B12,BLK 705,1.3409759860540755,103.69437775192435
12206.6650137296,36254.4100183006,27321,B13,BLK 948,1.3441423781981836,103.69140599456584
35379.2782137292,39777.4578183014,62271,NIL,OPP BLK 475B,1.3760067901131914,103.89962674106529
10763.8175137294,34356.409818301,24009,NIL,JOO KOON INT,1.3269768076565451,103.6784422497436
28492.5401137294,45329.119218301,59669,NIL,OPP BLK 932,1.4262149424740789,103.83774450352179
18725.7644137293,42732.5025183,45429,NIL,BLK 666,1.4027305878322773,103.74998192553883
29428.67741373,45943.5800183006,59641,NIL,BET BLKS 333C/333D,1.4317718718630528,103.84615658724364
10869.9997137291,34132.9663183,23519,NIL,OPP FAIRPRICE HUB,1.324956130984403,103.67939647617528
23313.1915137293,29991.4589183014,18281,B11,THE RUTHERFORD,1.2875062599094746,103.79120570516777
18263.2321137292,42594.0977183003,45409,NIL,BLK 675,1.4014787533825395,103.74582574113532
28810.4894137299,45299.696018301,59709,NIL,BEF SAFRA YISHUN,1.4259488423968838,103.84060156900757
39638.2565137297,39940.1583182998,77239,B20,BLK 643,1.3774768137147002,103.93789677658364
12397.0599137293,35715.7537182998,27511,NIL,BLK 974,1.3392710759885231,103.69311708079151
30396.71301373,32751.240918301,50251,B01,FARRER PK STN,1.3124650140248408,103.85485423003384
20941.5736137293,32230.9843183011,16991,B03,OPP NAN HUA HIGH SCH,1.3077592832944396,103.7698952596965
16599.9604137298,40161.8461183012,30091,B01,CHENGTAI NURSERY,1.3794817679039904,103.73088084529347
36514.1722137295,38918.5604183003,64151,B15,AFT GREENWICH DR,1.3682389287789736,103.90982433365926
16630.2857137294,40154.539218301,30099,B02,OPP CHENGTAI NURSERY,1.3794156988112294,103.73115334292719
15380.3183137299,39624.0232183002,30031,B20,OPP ARMY LOGISTICS BASE,1.3746173993422666,103.71992170832897
25103.4880137295,34250.7377183009,41051,B27,TAN KAH KEE STN,1.3260258885484242,103.80729184679537
28970.8451137291,46215.7998182997,59189,B03,BLK 245,1.4342337485955534,103.84204254322692
27519.4914137293,46501.8476183005,59279,B08,OPP AHMAD IBRAHIM SEC SCH,1.4368206738253528,103.82900074780162
22666.3703137292,31111.5454182997,18121,B08,OPP AYER RAJAH IND EST,1.2976358216952357,103.78539356581068
33782.0199137293,31291.3018183,91081,B02,FORT GDNS,1.2992613952000422,103.88527260859983
33812.3499137294,31275.0364183001,91089,B01,OPP FORT GDNS,1.299114291055147,103.88554513409025
30907.5607137298,28610.6198183,3339,B05,AFT MARINA GDNS DR,1.2750186522640414,103.85944406596927
31062.2343137292,28784.8268183004,3331,B05,BEF MARINA GDNS DR,1.2765941046115266,103.86083388093631
33989.1857137298,41665.2861183006,67379,B02,OPP BLK 313 CP,1.393079941754709,103.8871361416147
33987.3242137292,41610.5810183007,67371,B01,BLK 313,1.3925852090668718,103.88711940335556
15695.2193137296,32608.1680183001,21089,B01,BEF JLN BUROH,1.3111687488655115,103.72275416700141
39664.8800137294,37911.8983183,75269,B01,OPP BLKS 710/713,1.3591339747070128,103.93813521176882
34520.9880137295,35954.7370183002,71051,B04,AFT KIM CHUAN RD,1.341435686516139,103.89191355176398
27530.6470137294,43475.8620183002,59021,B13,BEF YISHUN AVE 1,1.409454753449835,103.82910104145301
28241.9745137291,45691.7842183001,59072,B12,YISHUN STN EXIT E,1.4294947568200682,103.83549294465303
35467.2251137299,39371.2765183002,64321,B08,BLK 350,1.3723334119326362,103.90041690485181
40706.6407137299,37633.8655182999,76209,B06,BLK 233,1.356619123127796,103.94749598814285
34342.1159137292,32698.4906182997,81141,B08,VERSAILLES CONDO,1.3119873993514926,103.89030560600469
7075.50891372934,35781.0119183008,25249,B46,AFT TUAS WEST RD,1.3398580226959398,103.64529995364161
7783.83631372917,35111.4955183007,25229,B42,CROWN BEVERAGE CANS S'PORE,1.333803667715502,103.6516651071775
39679.7631137297,38213.0195183009,75479,B03,BLK 619A,1.3618571970719904,103.93826906373741
35676.3701137295,41873.6444183011,65069,B14,BLK 190C,1.3949638606362889,103.90229687397903
40014.94711373,40016.5072183013,77071,B03,BLK 633,1.3781671327478329,103.94128164265302
18428.0802137293,42500.946018301,45389,B03,BLK 619,1.4006363790714627,103.74730706598355
31121.1590137295,36915.9105182998,66029,B08,ST GABRIEL'S PR SCH,1.3501287411136016,103.8613641602546
39640.4592137299,38190.2653183006,75471,B04,BLK 602B,1.3616514319905828,103.93791588342974
14170.4021137292,36846.4282183014,21389,B02,OPP ST. JOSEPH'S HOME,1.349497335503443,103.70905104877957
30227.5398137299,41539.6996183004,55079,B39,AFT ECON MEDICARE CTR,1.391944715259423,103.85333477582945
29749.0553137297,41553.8816183005,55059,B41,ST ELECTRONICS,1.392073004924716,103.84903521724677
35555.6545137297,31551.6147183012,92249,B01,OPP AMBER GDNS,1.3016151914925562,103.90120956329122
22601.4451137297,32261.0083183013,19019,B04,BLK 27,1.3080311444028438,103.78480998553364
29277.9837137293,38489.8839183003,54071,B09,BLK 310C,1.3643633310218894,103.84480213568037
34737.2581137298,38918.6352182999,64019,B30,BLK 302,1.3682400640436747,103.89385753227313
30345.8264137292,31007.6446183007,1029,B07,OPP NATL LIB,1.2966965483512962,103.85439685767416
15396.1249137297,33824.7539183013,21049,B02,BEF JLN TERUSAN,1.3221709795236753,103.72006616591571
15394.2507137293,33699.2801182996,21041,B01,AFT JLN TERUSAN,1.3210362402959697,103.72004937668416
29888.5664137295,30320.3193183001,4249,B01,OPP THE TREASURY,1.290480651262975,103.85028813504866
23420.3099137293,30279.4649183005,18049,B01,OPP SCIENCE PK,1.2901109001790017,103.79216816542613
29144.2264137296,35571.5844183005,52151,B08,BLK 131,1.337971274345993,103.84360012416522
28959.6972137298,28497.8081183005,5431,NIL,TOWER 15,1.273998541524684,103.84194180347102
28198.4651137292,45495.2604182996,59671,B07A,BEF YISHUN STN,1.427717466988155,103.83510197083974
22060.6881137295,45874.688318301,45581,NIL,BLK 325,1.431148251197076,103.77994830280458
22087.5224137297,45853.4388183001,45589,NIL,OPP BLK 325,1.4309560841264595,103.78018943845638
6631.18301372975,33189.5712183006,26051,B10,BLASTING ABRASIVES,1.3164217713000683,103.6413092528148
6837.06891372986,32994.1760183014,26041,B08,HIAP SENG ENGRG LTD,1.3146548385762244,103.64315936576234
7119.94211372919,33157.9733183011,26039,B06,ASIA POLYURETHANE,1.3161363490357822,103.64570099898081
18011.4362137299,37724.9994182996,40379,B10,BLK 467 CP,1.3574443390836535,103.74356480076231
17965.0811137296,37797.3895183001,40371,B09,OPP BLK 465A,1.3580989929491416,103.74314824595758
25611.9058137294,33925.5864183009,41031,B23,BEF CROWN CTR,1.323085379542184,103.8118602817445
21605.8118137298,35965.2707183007,42099,B02A,BEAUTY WORLD STN EXIT A,1.3415309759942753,103.77586297579647
17723.5326137291,36555.4689183012,43359,UNK,BLK 169,1.3468674371597946,103.74097820058
18036.4295137292,36554.0930183008,43369,UNK,BLK 183,1.3468550996050002,103.74378976973625
20853.6459137294,38392.2108183,43899,B02,BEF BAIRY FARM CRES,1.3634791756758309,103.76910374123054
20866.8354137298,38418.2988183014,43891,B01,AFT DAIRY FARM CRES,1.3637151092735305,103.76922225154034
21245.6666137297,38512.2790182997,43969,UNK,BEF DAIRY FARM HTS,1.3645651210120229,103.77262628448302
9712.10761372931,33559.3870183006,24239,B08,BEF GUL ST 1,1.3197682315711445,103.66899257288657
30212.97891373,33160.7752183005,50261,B03,KENTISH LODGE,1.3161687111883604,103.85320331768511
24302.4180137292,46318.4457182996,46861,B03,OPP BLK 624B,1.435161814557595,103.8000922830585
18949.0334137296,36359.7031183001,43599,B06,BT VIEW SEC SCH,1.3450973975011036,103.75199012952322
11711.8752137292,36219.4569183011,27261,B17,HALL 4,1.3438260117327259,103.68696003995468
24637.1680137292,30734.3274183013,11599,B05,BLK 153,1.294224670583159,103.80310209004453
26902.2572137294,33786.5859182999,40099,B12,AFT DUNKIRK AVE,1.32182838190969,103.8234547806591
33496.9031137293,39891.7074183002,64259,B04,BLK 925A CP,1.3770404349001684,103.88271226288609
18275.5397137292,36545.6652183011,43371,B03,BLK 109,1.3467789601482092,103.74593832297124
15505.59021373,34315.7945183013,21551,B03,BLK 151,1.326611813384518,103.72104956779216
29174.6780137299,40502.4294183012,55189,B12,YIO CHU KANG STN,1.3825640771943284,103.84387394313724
25685.1555137299,28426.0908183008,14041,B12,BLK 54,1.2733498852812408,103.81251887597828
28341.4265137296,38969.0049182996,54211,B23,MAYFLOWER SEC SCH,1.3686963559093948,103.83638653483425
39288.1721137296,34105.0533183012,84041,B07,BLK 221A,1.3247064198146916,103.93474882874476
36357.8568137297,33332.1419182997,83141,B10,AFT LOR G TELOK KURAU,1.3177174320347238,103.9084181901894
20372.3652137294,40947.0047183,44721,B07A,OPP JELAPANG STN,1.386583681647639,103.76477845065405
29609.0452137291,45938.3678182997,59801,NIL,BLK 382C,1.4317247249158354,103.84777736105681
42696.9840137297,37221.6830183007,97019,B02,OPP SALVATION ARMY,1.3528905856710034,103.96538028222679
16904.6312137293,32324.3856183011,29011,B08,OPP SANMINA-SCI,1.3086027841255432,103.73362140828404
32005.53651373,36921.4378183,66419,B05,BLK 330,1.350178622775702,103.86931084940531
25771.9643137297,29760.4980183002,10109,B12,BT MERAH SEC SCH,1.285417801761958,103.81329879036771
12511.7400137298,39017.6130183004,31049,B03,AFT CHR CEMY PATH 9,1.369131886593829,103.69414584284426
32560.5490137292,38851.7944182996,66311,B04,BLK 141A,1.3676359961678362,103.87429827987256
34217.3860137295,39702.4570183009,64359,B08,MONTFORT SCH,1.375328778984029,103.88918628553029
28782.2516137296,37256.0077183004,53131,B08,BLK 319,1.3532046115944902,103.8403476119006
29604.6476137294,29040.9014183003,3151,B03,OPP GB BLDG,1.278910060888413,103.84773694164949
21240.9418137297,40252.6898183003,44329,B02,BANGKIT STN,1.3803047644081967,103.77258343179811
26542.12531373,47653.7774183005,58241,B02,SEMBAWANG INT,1.4472382750628472,103.82021811630717
46323.6292137299,41258.5077183004,95081,B04,CHANGI BEACH CP 5,1.389396029586634,103.99797039739468
21911.8242137292,35354.9363183007,42149,B02,AFT BUKIT TIMAH RD,1.3360113941970901,103.77861280164927
18376.1863137297,31379.6163183004,29111,B02,TRANSERVE,1.3000591270565718,103.74684431225302
9689.32611372974,32297.3306183014,24339,B16,HONG HANG BLDG,1.3083546727461606,103.66878861695638
21026.8379137293,35860.1797183007,42231,B08,BEF JLN JURONG KECHIL,1.3405804423420489,103.77066057538222
27063.8046137299,29579.8346183002,10379,B03,BLK 25B,1.2837840104738405,103.82490649571965
28515.9553137291,38627.4093183,54629,B14,OPP BLK 223,1.36560708471214,103.83795479225763
18480.6465137294,36895.1070183013,43391,B03,BT BATOK CC,1.349939249808091,103.74778122198556
